aod440,aod500,fmf500,rmse_fmf,fmf500_sub,fmf500_sob,aod500_sub,aod500_sob,class,class_00,class_01,class_10,class_11,class_code
0.306142,0.255408,0.708269,0.10343,0.604839,0.8116990000000001,0.24540800000000002,0.26540800000000003,1,1,8,1,8,M
0.553352,0.47405,0.600608,0.091792,0.508816,0.6924,0.46405,0.48405000000000004,5,5,5,5,5,D
0.95294,0.800227,0.732357,0.116833,0.6155240000000001,0.84919,0.790227,0.810227,8,5,8,5,8,C
0.5842068888888889,0.4850944444444444,0.8503165555555556,0.1398298888888889,0.7104866666666667,0.9901464444444446,0.4750944444444444,0.4950944444444444,8,8,8,8,8,C
0.589455,0.4958008571428572,0.7589827142857143,0.1232268571428572,0.6357558571428571,0.8822095714285715,0.4858008571428572,0.5058008571428572,8,5,8,5,8,C
0.3482332857142857,0.2958924285714286,0.8584815714285715,0.158645,0.6998365714285715,1.0171265714285715,0.2858924285714286,0.3058924285714286,8,1,8,5,8,C
0.156517,0.136678,0.724254,0.133055,0.5911989999999999,0.857309,0.12667799999999999,0.146678,1,1,8,1,8,M
0.06498033333333332,0.05840799999999999,0.587266,0.08761533333333334,0.49965066666666663,0.6748813333333333,0.048407999999999986,0.06840799999999998,1,1,1,1,1,M
0.1209253333333333,0.1036745555555556,0.7102357777777778,0.1088065555555556,0.6014292222222222,0.8190423333333334,0.09367455555555561,0.1136745555555556,1,1,8,1,8,M
0.124426,0.108766,0.669781,0.110695,0.559086,0.780476,0.098766,0.118766,1,1,1,1,1,M
0.1009624666666667,0.09093513333333335,0.4925122666666667,0.07624306666666668,0.4162692,0.5687553333333334,0.08093513333333335,0.10093513333333334,1,1,1,1,1,M
0.1478155,0.130932,0.481019,0.070945,0.410074,0.551964,0.120932,0.140932,1,1,1,1,1,M
0.146259375,0.1302765,0.5952605000000001,0.109054375,0.4862061250000001,0.7043148750000001,0.1202765,0.1402765,1,1,1,1,1,M
0.096121625,0.086724375,0.4220588750000001,0.06448525,0.3575736250000001,0.4865441250000001,0.07672437500000001,0.096724375,1,1,1,1,1,M
0.1727043076923077,0.1541555384615384,0.5595087692307692,0.09406338461538463,0.46544538461538454,0.6535721538461539,0.1441555384615384,0.1641555384615384,1,1,1,1,1,M
0.1946241,0.1717383,0.5505332,0.0877494,0.46278379999999997,0.6382825999999999,0.1617383,0.18173830000000002,1,1,1,1,1,M
0.3148637142857143,0.2815777142857143,0.4790582857142858,0.086353,0.3927052857142858,0.5654112857142858,0.2715777142857143,0.29157771428571433,1,1,1,1,1,M
0.1182081428571429,0.1113968571428571,0.4135275714285714,0.08893271428571428,0.3245948571428571,0.5024602857142857,0.10139685714285711,0.1213968571428571,1,1,1,1,1,M
0.08663627777777777,0.07801244444444443,0.5692613333333334,0.09764716666666669,0.4716141666666667,0.6669085000000001,0.06801244444444443,0.08801244444444442,1,1,1,1,1,M
0.202524,0.17545,0.623092,0.096699,0.526393,0.719791,0.16544999999999999,0.18545,1,1,1,1,1,M
0.1228793684210526,0.1134105789473684,0.4098053157894737,0.07818805263157894,0.33161726315789475,0.4879933684210527,0.10341057894736841,0.1234105789473684,1,1,1,1,1,M
0.14028425,0.1266769375,0.446830875,0.0752263125,0.3716045625,0.5220571875,0.11667693750000001,0.1366769375,1,1,1,1,1,M
0.1328356285714286,0.1170068,0.5524931999999998,0.08576022857142858,0.46673297142857123,0.6382534285714284,0.1070068,0.1270068,1,1,1,1,1,M
0.1489287619047619,0.1289464761904762,0.6106894285714285,0.09425661904761906,0.5164328095238094,0.7049460476190476,0.1189464761904762,0.1389464761904762,1,1,1,1,1,M
0.10078825,0.08922075000000002,0.5709010000000001,0.0887015,0.4821995000000001,0.6596025000000001,0.07922075000000002,0.09922075000000001,1,1,1,1,1,M
0.14668875,0.131252625,0.470380375,0.074167125,0.39621325,0.5445475,0.12125262500000002,0.14125262500000002,1,1,1,1,1,M
0.1012323076923077,0.08941265384615384,0.4961478461538462,0.07017373076923075,0.4259741153846155,0.5663215769230769,0.07941265384615384,0.09941265384615383,1,1,1,1,1,M
0.1103939230769231,0.09939638461538462,0.4961863076923076,0.08788261538461538,0.4083036923076922,0.5840689230769229,0.08939638461538463,0.10939638461538462,1,1,1,1,1,M
0.149639,0.1326555,0.6309415,0.112314,0.5186275,0.7432555000000001,0.12265550000000001,0.14265550000000002,1,1,1,1,1,M
0.121503,0.105841,0.549316,0.075508,0.473808,0.624824,0.09584100000000001,0.115841,1,1,1,1,1,M
0.1031487142857143,0.09706035714285714,0.3326707142857143,0.07100521428571428,0.26166550000000005,0.4036759285714286,0.08706035714285715,0.10706035714285714,1,1,1,1,1,M
0.06122685714285715,0.05769828571428572,0.3942216428571428,0.06700214285714286,0.32721949999999994,0.46122378571428563,0.04769828571428572,0.06769828571428572,1,1,1,1,1,M
