aod440,aod870,aod1020,arod,eae,arod_sub,arod_sob,eae_sub,eae_sob,aod440_sub,aod440_sob,class,class_00,class_01,class_10,class_11,class_code
0.462503,0.145009,0.111754,0.24162870294895386,1.705693,0.219136953451596,0.2641204524463117,1.5978831689319293,1.8135028310680705,0.452503,0.472503,8,8,8,8,8,C
0.6109636382978725,0.1823427234042553,0.1359567021276596,0.2225283038225174,1.769318276595745,0.20563663252451256,0.23941997512052224,1.6834781647764685,1.8551583884150213,0.6009636382978725,0.6209636382978725,3,3,3,3,3,BB
0.4875804583333332,0.157641625,0.121158625,0.2484895014335669,1.661013291666666,0.22735635138441412,0.2696226514827197,1.5620549577899914,1.7599716255433406,0.4775804583333332,0.4975804583333332,8,8,8,8,8,C
0.877821,0.427047,0.3756645,0.4279511426589248,1.057565,0.4155599673124862,0.44034231800536344,1.019070298228355,1.0960597017716451,0.867821,0.887821,6,6,6,6,6,SC
0.397121,0.14846,0.120071,0.30235369068873214,1.449252,0.2756503389172863,0.329057042460178,1.3422978257508642,1.5562061742491358,0.387121,0.407121,8,8,8,8,8,C
0.4609157692307692,0.2521841538461538,0.2269747692307693,0.4924430544209231,1.192489615384615,0.4682062810575304,0.5166798277843159,1.125217194042262,1.259762036726968,0.4509157692307692,0.4709157692307692,8,8,8,8,8,C
0.1491310769230769,0.06348584615384614,0.0522896923076923,0.35062908004522614,1.279512692307692,0.27894418146753874,0.42231397862291353,1.0217683277529401,1.537257056862444,0.13913107692307689,0.1591310769230769,1,8,1,8,8,M
0.209567,0.07844075,0.06141000000000001,0.29303277710708275,1.457700875,0.2431268274046158,0.3429387268095497,1.2493821734968553,1.6660195765031447,0.199567,0.219567,8,8,8,8,8,C
0.325218,0.1452551764705882,0.1223901176470588,0.3763325450837863,1.207831882352941,0.34347861066195645,0.4091864795056161,1.0972303760321345,1.3184333886737476,0.315218,0.335218,8,8,8,8,8,C
0.4820485,0.2373095,0.205535,0.4263782586192053,1.0431735,0.4038264713282689,0.44893004591014174,0.9742761768056364,1.1120708231943637,0.4720485,0.4920485,8,8,8,8,8,C
0.3851998888888888,0.1648291111111111,0.1372265555555555,0.3562476509310173,1.251457111111111,0.32853371289470523,0.38396158896732935,1.1546577933584539,1.3482564288637682,0.3751998888888888,0.3951998888888888,8,8,8,8,8,C
0.116541945945946,0.05874172972972976,0.04791764864864866,0.4111622494348398,1.04552654054054,0.3166795170304376,0.505644981839242,0.759680897791452,1.3313721832896281,0.106541945945946,0.126541945945946,1,1,1,1,1,M
0.27393,0.14037525,0.122095125,0.4457165151681086,1.061270875,0.4057488304498278,0.48568419988638944,0.9438519702061192,1.1786897797938807,0.26393,0.28393,8,8,8,8,8,C
0.3349095,0.12482825,0.10017825,0.2991203593806685,1.47857575,0.26724290473126366,0.33099781403007333,1.3531666569789533,1.6039848430210468,0.3249095,0.34490950000000004,8,8,8,8,8,C
0.324809,0.137304,0.115795,0.35650182107022893,1.274093,0.3238165623102502,0.38918707983020767,1.157210950827976,1.3909750491720239,0.314809,0.334809,8,8,8,8,8,C
0.4058395,0.1662925,0.1323905,0.32621393432625456,1.318451,0.3002957354815863,0.35213213317092285,1.223122207834137,1.413779792165863,0.3958395,0.41583950000000003,8,8,8,8,8,C
0.5794125,0.1890815,0.1419105,0.24492136431298944,1.6453925,0.22715239236968615,0.26269033625629273,1.5637868386415836,1.7269981613584164,0.5694125,0.5894125,3,3,7,3,7,BB
0.18937725,0.0773515,0.05972025,0.31535070870445103,1.31884775,0.2598288611294427,0.37087255627945936,1.1106248296649117,1.5270706703350883,0.17937725,0.19937725,8,8,8,8,8,C
0.329388,0.162587,0.1388825,0.4216380074562522,1.0415295,0.3884410326856679,0.4548349822268365,0.9409157843285362,1.1421432156714637,0.319388,0.339388,8,8,8,8,8,C
0.2476482,0.1051724,0.08792259999999999,0.35503024047822673,1.2969568,0.31205916701144715,0.3980013139450063,1.1430767705247933,1.4508368294752068,0.2376482,0.2576482,8,8,8,8,8,C
0.2898557142857143,0.0937225,0.07274735714285714,0.2509778264062415,1.672287642857143,0.21489941583239536,0.28705623698008764,1.5076470852975405,1.8369282004167453,0.2798557142857143,0.29985571428571434,8,8,8,8,8,C
0.3987857142857142,0.1728407142857143,0.1446378571428572,0.36269568332437785,1.274273714285714,0.33587296698630437,0.38951839966245133,1.1809487372903595,1.3675986912810683,0.3887857142857142,0.4087857142857142,8,8,8,8,8,C
0.2470386428571428,0.08691185714285712,0.06902378571428572,0.27940481260739725,1.541945,0.2367801072963579,0.3220295179184366,1.3597381465597174,1.7241518534402824,0.2370386428571428,0.2570386428571428,8,8,8,8,8,C
0.3247177777777778,0.1267595555555555,0.1016907777777778,0.3131666472766094,1.383753888888889,0.2808717683394268,0.34546152621379206,1.2595276068163779,1.5079801709614,0.3147177777777778,0.33471777777777784,8,8,8,8,8,C
0.387347,0.195413,0.174119,0.4495168414883812,1.011704,0.42081620905001504,0.4782174739267474,0.9262154769897474,1.0971925230102526,0.377347,0.397347,8,8,8,8,8,C
0.3046760000000001,0.12102225,0.103051,0.3382314327351021,1.3993795,0.30332442390790293,0.37313844156230125,1.2684140066337557,1.5303449933662443,0.2946760000000001,0.3146760000000001,8,8,8,8,8,C
0.306142,0.120649,0.096513,0.3152556656714858,1.371673,0.28100632521676805,0.3495050061262035,1.2409895420168808,1.502356457983119,0.296142,0.31614200000000003,8,8,8,8,8,C
0.553352,0.263198,0.230281,0.41615644291517884,1.09395,0.39651443137248543,0.43579845445787224,1.0322337654029403,1.1556662345970596,0.543352,0.563352,6,6,6,6,6,SC
0.95294,0.378724,0.314396,0.3299221357063404,1.356051,0.318871924668164,0.34097234674451676,1.3142000431011172,1.3979019568988826,0.94294,0.96294,7,7,7,7,7,UI
0.895068,0.435505,0.391528,0.43742821774435015,1.059925,0.4251916030322406,0.4496648324564597,1.0224268584810745,1.0974231415189255,0.885068,0.905068,6,6,6,6,6,SC
0.5842068888888889,0.1986943333333333,0.1568542222222222,0.2684908808941733,1.604129444444444,0.2507221266622032,0.28625963512614333,1.5261503475406906,1.6821085413481975,0.5742068888888889,0.594206888888889,7,7,7,7,7,UI
0.589455,0.229286,0.1871574285714286,0.31750927309366894,1.416010285714286,0.2995960067994097,0.3354225393879282,1.3471484874782402,1.4848720839503318,0.5794549999999999,0.599455,7,7,7,7,7,UI
